review_id,user_id,business_id,review/0/0,date,time,categories,city,state,stars,business_review_count,predicted_review_score,actual_yelp_score
36KGteQKkXKQeXlvqDXapA,GUKgTyDBDzGDctvyj9O9KA,lZX5_8qspEXtMJGFQ0-Mow,"Pluses: 1) Location! Attached to convention center, across from the market. 
2) Hotel staff is delightful from front desk to housekeeping to doormen.
Minuses: 1) Rooms are run down. 2) Rooms are hot! 3) The staff at the lobby bar and 13 restaurant are barely existent and plain rude. Add to to that rude and defensive. A total opposite of the rest of the hotel staff. Last time I stayed at Loews next door. I loved it! Live and learn.",2017-04-02,19:32:52,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels, Restaurants",Philadelphia,PA,3,595,2.4000000000000004,2
h80B6DTRHTL2q5r7Ep4BfQ,Y2dhNLLyzeHTJ4zet86rRA,SwdHTo4A_5eA8QsfelTPdg,Enjoyed lunch here today -- a veggie burger that was fine (definitely seemed home-made) on bread that was so-so. perhaps the bread was gluten free or some such thing and that's why it didn't taste good.  Was a nice quiet place for lunch.,2013-04-15,19:24:55,"Health Markets, Specialty Food, Restaurants, Bakeries, Food, Gluten-Free, Sandwiches, Grocery",Philadelphia,PA,4.5,13,3.35,3
GRNUfBuJhkrcyDoNEwmtcA,_Fayj6NkO2vCv264Xavgeg,Mt6XTQfwk2DUD3AK29YIBg,"Ok, I'm giving 5 stars because while my meal specifically was not the best, everything else and the overall dining experience was wonderful. 

I made the mistake of ordering the Risotto al Nero. It tasted wonderful, but I could NOT stop thinking about the fact that I was eating squid ink and it didn't help to look down to black risotto swimming in it! Yick! I have no idea why I ordered that knowing full well what to expect, I guess I was being adventurous. I mean- I do love octopus, but the ink is going a step too far for me. I was also very paranoid that it was going to make my mouth and teeth turn black so I was self conscious through dinner. I'm happy to report that it does NOT make your mouth or teeth turn black, so if you're on a date feel free to order and not feel self conscious. 

I'm looking forward to going back to Melagrano. The hazelnut gelato was fabulous!",2011-09-07,18:00:25,"Italian, Restaurants",Philadelphia,PA,3.5,451,3.15,5
rQFjCovw8D43xQ0v6ga6yg,bUyZ3DN2nKPhZNjtTnWMlA,Hr6aM0s-woIJaW6DJSbvNQ,"AYCE is definitely the way to go here. In addition to the ample and diverse sushi offerings, you can get a variety of other dishes, including edamame, miso soup, gyoza, etc.

Service was friendly but the staff seemed a bit disorganized; we arrived late on a Saturday night (around 9:15) and had to wait a while at the bar due to a mix-up with reservation names. The wait time between each AYCE plate can also feel long if you are very hungry! Better strategy would probably be to order as much food as possible right up front (but beware that you do need to pay for each piece you do not consume).

The lychee martini I had at the bar was very sweet and, for some unknown reason, bright pink. I was much happier with the very generous pour of house chardonnay that I enjoyed for $7 with my meal. The place was pretty crowded and noisy in a way that made it feel quite a bit more oriented toward party night than date night. If you go, take a Groupon with you--it makes the already reasonable $27 AYCE deal even better!",2017-02-15,20:55:41,"Sushi Bars, Restaurants, Lounges, Ramen, Japanese, Nightlife, Bars",Philadelphia,PA,3.5,573,2.475,3
CcjtCjlh348_Br8KDxRXag,lFLSuHyr22QfQxr26KkvGw,3ldp8B52AOzNSFnPMAY0ww,"Fette Sau is probably my second favorite Happy Hour spot in Fishtown. The $5 Manhattans can't be beat. Also, all of the draft beer is 1/2 price. The food is good, especially the burnt end sandwich. Outside of happy hour though, things get really expensive, really fast. Especially if you are ordering the ribs and brisket by the pound.",2016-04-26,02:35:18,"Barbeque, Restaurants",Philadelphia,PA,4,631,4.5,5
cIlfo43qsVWxmMFxRvJ0ng,N9hqTPQu2bmI8c2Pj8F1ww,JMm_VEivWfEcf3TsRKfplw,"Italian Market Festival Survival Guide: There is No Guide.

Because I'm always on ""ready-mode"" to have fun, because I don't have time to find ( or broaden) my horizons, and because my busy life sometimes gets in the way, I always like to go to the Italian market festival. 
I love good street food, and there is no shame in that. You will see many stalls and small tents of both famous and big names, and small places. Some with long lines and others you won't have to wait at all. 

Every year I go I like everything I try, this year I had some fried dumplings from Humpty's Dumpling and they were good. I think some of the crowd read Melissa's tip and actually went to the sidewalk, people were everywhere. Also, too many children, infants, strollers, mobility scooters and pets. Just when you might think 9th Street couldn't get any more crowded, yet more people kept coming, either swaying or cursing their way. I thought I was Italian myself for a minute. I'm sure I can pass as Italian and fit in. I tried to wash down my hypertension with Piña Colada, LimonCello and Sangria, none worked. Still, I'll. be going next year, and the year after and the one after that.

Three and half yelp",2015-05-16,20:43:50,"Festivals, Arts & Entertainment",Philadelphia,PA,4.5,19,2.3249999999999997,4
AA2ppRppGi4bJBkAzu_aTA,nkBpODDjnP-nD9uz1Z4YsA,sDaBm5V1VQMOPfCm76turg,"You'd hardly notice this Applebees if you were driving by.  Lived around the corner for a year and a half and just got around to stopping in.  It's actually a pretty nice little Applebees, but I must say it was the least crowded one I've ever dined in.  As most do, we went for the great deals, like the 2 for $20.  Ended up getting an appetizer sampler (my favorite of any restaurant) plus the two for twenty.  Everything was good as usual.  Nothing ever blows you away here.  Portions were large so both me and my fiance had left overs that I enjoyed for the next two days.  Staff were very attentive and the service was quick.  Couldn't have asked for me.  Recommend this Applebees to anyone looking for a decent meal at a great price.",2011-12-06,13:11:00,"American (Traditional), Bars, Nightlife, American (New), Restaurants, Sports Bars, Burgers, Steakhouses",Philadelphia,PA,2.5,65,4.925000000000001,3
YMk9PWzmgjnjVk_H4sDN2w,I3GWyeBe0jKRDiToltYVlg,I1H5s9cVCGh1nH-4bhsSDA,Best pizza. Great service. Can't wait to come back. A friend recommended this place and I'm so happy I came,2018-08-09,13:43:43,"Restaurants, Italian, Pizza, Breakfast & Brunch",Philadelphia,PA,3.5,469,4.95,5
E2p_7DOnfLfO-KD4j42zNg,lCSp5-kiB_St0nmyGfWq_Q,F8yozE3NWnImNApHO347gQ,"Terrific food with fast service.   Eating with your fingers with a towel on your lap is the tradition. A pleasure to support this family owned restaurant.  The chicken is so tender and juicy it's hard to imagine!  Cheap wine by the carafe makes for a fun and inexpensive meal.  

If you like Moroccan food, this place is a find!",2019-10-26,01:00:22,"Restaurants, Mediterranean, Moroccan",Philadelphia,PA,4.5,659,4.025,5
W8zUjBT4_zQhRlEb7eomXQ,nqCz_Kh5CTJyWxT19sLl4g,6zEWIsb6Lhr3BeoC3gm1lw,"Complete waste of money .
#1: why are they called crab fries if they have not a drop of crab in them? 
#2: I highly doubt they are actually ""famous fries"" but okay I believe youuu *wink nudge*
#3: never been so unimpressed with chicken tenders I mean ""chicken cutlets"" in my life.
I went into this with my expectations set as high as the price. Fries: $6 chicken: $9
I've been robbed",2020-08-17,22:31:35,"Sandwiches, American (Traditional), Seafood, Restaurants",Philadelphia,PA,2.5,787,1.625,1
9X-3VXsAqU9XidBSXhoOQA,G_ewrDXcU0hXovihr2G5og,DZglT5FP5VNDQJU3PuRIHw,"Found this business on Yelp when walking the Schuylkill Banks with some family. Wanted outdoor seating and somewhere with reasonable food and good drinks. La Calaca Feliz definitely delivered. We started at the bar because dinner service didn't begin until 4. We went with a pitcher of red sangria (that probably had more ice in it than it needed to) and paired that with the House Nachos. Definitely add the meat for $3. When we moved to the table at 4pm, we sat on the outback patio. It was beautiful and the rest of our food was great.",2015-04-15,02:57:02,"Cocktail Bars, Restaurants, Mexican, Bars, Nightlife",Philadelphia,PA,4,681,4.95,4
Ec1Fk4BcLbdgtidoeUPjRA,exPhuONOpfCptZ35Ur3bcQ,DS-aX6GzBVwRpIzP8luWBw,"I hit Reading Terminal every time I'm in Philly, it's a wonderland of food that offers something new every time I visit and this time I found Condiment.  

I think my eyes glazed over at all the options at the counter: pesto, mayo, cocktail sauce, ketchup, BBQ, ranch, harissa, mustard, pasta sauce, something arugula based; and then my eyes landed on something that was simply labeled ""Schwifty"". 

Mind you, this was the week McDonald's had released like 5 packets of their long discontinued goddamn Mulan Szechuan sauce for an entire country of Rick and Morty fans. In case you hadn't heard about it, it didn't go so great. My eyes lit up. 

I ended up speaking to the guy who makes the sauces and he told me it was his take on the McDonald's product. He looked up the ingredients and then tinkered, the result being something that tastes REALLY great! Sweet, spicy, tangy, similar to a teriyaki but so much better. And we did go to McDonalds and order some nuggets, and the nuggets were still gross, but his sauce really made them shine. I can't say what the McDonald's version tastes like, but this is delicious even without the hype or back story, just a solid product. 

Cook with it! I plan on using it on fried chicken. I don't think there are preservatives, I bought a bunch and froze it. The other sauces are great too, I also bought some harissa and their cocktail ketchup. The two people I met who worked there were friendly and passionate about food, we must have talked for 20 minutes. They also didn't cut me off from sampling as many sauces as I wanted- go nuts!",2017-11-05,05:16:15,"Specialty Food, Food",Philadelphia,PA,5,18,3,5
6NiO1UcWfAxE8T2TpmYYBA,hHFdI8M4TXxU2q5kozrE7w,9-tZDrMjJYBbpCJoU3WXAQ,I have been here 3 times and always enjoy it. I usually get the chicken tikka masala dish with the naan and it's delicious! My hubby likes the veggie samosas. Byob is always a plus.,2016-11-01,02:17:37,"Indian, Restaurants",Philadelphia,PA,3.5,328,4.9750000000000005,4
Vls95QPN_CI28VZ33St8fQ,lh2Pc6bHzfZ_LsSIWGDUOw,0QmgzzPVNHeNL76B8rwTKA,This bank is in serious trouble and they are closing at a rapid rate don't bank here at all if you value your money you could one day come to closed doors,2017-10-03,11:30:29,"Banks & Credit Unions, Financial Services",Philadelphia,PA,2.5,5,0.05,1
TZeNXgDkyvkoJn4aNYCoeQ,rZMQ9UIN6wVC9BD_MBrJWg,zujdPV3HT-Y-CKE1GgkMHQ,"This is a tiny, adorable bakery and coffee shop. There is seating for four people inside. I ordered a cold brew and a blueberry apricot walnut challah muffin. The challah muffin was sticky and easy to pull apart. It was delicious. The cold brew was also very good. Our total for one muffin and two cold brews was almost $15, so my only complaint would be price. Otherwise it was delicious and such an adorable little spot!",2018-07-24,19:53:37,"Coffee & Tea, Bakeries, Food, Soup, Breakfast & Brunch, Restaurants",Philadelphia,PA,4.5,346,3.7249999999999996,4
3qsm_taKBMt9_3PqdBvffg,Cn-Num317ol4anQkJm6cVg,9DfzRvTs9tzFuj5PnnLOrA,"I'll begin by stating that I am not an art connoisseur by any stretch of the imagination.. I went to the BF because it's so close to my apt, it felt like a miss to avoid it. As I walked through the rooms, I was blown away by the quality, quantity, and even the diversity of works on display (not diverse in comparison to other art museums but diverse considering it was a personal collection). And the architecture of the building is stunning - especially the main room. Again, I have very little experience with art yet I was able to recognize some of the paintings. The staff was very friendly and engaging. I had numerous questions and they answered them all with poise and dexterity.",2017-12-30,03:07:08,"Art Galleries, Education, Arts & Entertainment, Shopping, Art Classes, Museums, Art Museums",Philadelphia,PA,4,414,3.1750000000000003,5
